altitude,air_temperature,specific_humidity,rhi,latitude,contrail_formed
8582.4,232.34435,0.00025149155,1.1286868531975605,35.45791625976562,0
8582.4,232.38414,0.00025245955,1.1279058374413582,35.40898209911282,0
8582.4,232.4229,0.00025343138,1.1272592607266725,35.36154536877648,0
8582.4,232.46443,0.00025417408,1.1252292100754353,35.31349182128906,0
8582.4,232.50787,0.00025484298,1.1226255545903352,35.26527534096927,0
8582.4,232.56256,0.00025584598,1.12005474602878,35.21731567382812,0
8582.4,232.62674,0.00025701354,1.1169848277678562,35.16893005371094,0
8582.4,232.6967,0.00025927703,1.1178969650599309,35.12021856792902,0
8582.4,232.77014,0.00026144227,1.117870873645891,35.07287494206832,0
8582.4,232.85327,0.00026403315,1.118346081395827,35.02301749536547,0
8582.4,232.94537,0.0002667414,1.1180775640879828,34.9757080078125,0
8574.78,233.11043,0.0002711007,1.1165509940260785,34.92938232421875,0
8582.4,233.15678,0.00027266398,1.115861696748371,34.88241577148438,0
8582.4,233.26912,0.0002758053,1.114466208302963,34.83536542472193,0
8582.4,233.38286,0.00027921164,1.1138225348612973,34.7889993958554,0
8582.4,233.50313,0.00028281682,1.1129901189496945,34.74156188964844,0
8582.4,233.62798,0.00028655466,1.1119336478617319,34.69500732421875,0
8582.4,233.73611,0.00029008574,1.112005357710766,34.65834045410156,0
8582.4,233.83583,0.0002932506,1.1115925023446893,34.62667174258475,0
8582.4,233.93324,0.0002967101,1.1124509547633141,34.59539794921875,0
8582.4,234.02835,0.000299731,1.1118316003841873,34.56436157226562,0
8582.4,234.12009,0.00030265455,1.1111706751469135,34.53380002813824,0
8582.4,234.20856,0.00030552235,1.1106215998220244,34.50265658103813,0
8582.4,234.36943,0.00030856408,1.1016361519893805,34.44241333007812,0
8582.4,234.44656,0.00030915154,1.0942426116836503,34.41156005859375,0
8582.4,234.51434,0.00030977704,1.0881719867996824,34.3840880313162,0
8582.4,234.57285,0.00031050952,1.0836323993692132,34.36056518554688,0
8582.4,234.67076,0.00031182895,1.0763941069414469,34.321801137116,0
8582.4,234.74977,0.00031268943,1.0698827835545224,34.29047148106461,0
8582.4,234.8067,0.000313248,1.0650038811238673,34.26770743677172,0
8582.4,234.85974,0.00031382745,1.0606796362622766,34.24649047851562,0
8582.4,234.85747,0.00031378274,1.0607988379823488,34.24649047851562,0
8582.4,235.05309,0.0003182174,1.0525914584221976,34.17311328952595,0
8582.4,235.13068,0.0003203532,1.0505445661843407,34.143310546875,0
